GeneID	#PubMed	Symbol
550625	1	ANIC
127818015	1	LOC127818015
127818014	1	LOC127818014
127818013	1	LOC127818013
127818012	1	LOC127818012
127818011	1	LOC127818011
127818010	1	LOC127818010
127818009	1	LOC127818009
127818008	1	LOC127818008
127818007	1	LOC127818007
127818006	1	LOC127818006
127818005	1	LOC127818005
127818004	1	LOC127818004
127817973	1	LOC127817973
127817972	1	LOC127817972
127817971	1	LOC127817971
127817927	1	LOC127817927
127817939	1	LOC127817939
127817938	1	LOC127817938
127817937	1	LOC127817937
127817936	1	LOC127817936
127817935	1	LOC127817935
552853	1	NCRNA00250
127817933	1	LOC127817933
127817932	1	LOC127817932
553190	1	MYP7
127817930	1	LOC127817930
127817929	1	LOC127817929
127817928	1	LOC127817928
127817926	1	LOC127817926
127817970	1	LOC127817970
127817925	1	LOC127817925
127817924	1	LOC127817924
127817923	1	LOC127817923
127817922	1	LOC127817922
127817921	1	LOC127817921
127817920	1	LOC127817920
127817919	1	LOC127817919
127817918	1	LOC127817918
127817917	1	LOC127817917
127817916	1	LOC127817916
127817915	1	LOC127817915
127817914	1	LOC127817914
127817940	1	LOC127817940
127817941	1	LOC127817941
127817942	1	LOC127817942
127817943	1	LOC127817943
127817969	1	LOC127817969
127817968	1	LOC127817968
127817966	1	LOC127817966
127817965	1	LOC127817965
127817964	1	LOC127817964
127817963	1	LOC127817963
127817962	1	LOC127817962
127817961	1	LOC127817961
127817960	1	LOC127817960
127817959	1	LOC127817959
127817958	1	LOC127817958
127817957	1	LOC127817957
127817956	1	LOC127817956
127817955	1	LOC127817955
127817954	1	LOC127817954
127817953	1	LOC127817953
127817952	1	LOC127817952
127817951	1	LOC127817951
127817950	1	LOC127817950
127817949	1	LOC127817949
127817948	1	LOC127817948
127817947	1	LOC127817947
127817946	1	LOC127817946
127817945	1	LOC127817945
127817944	1	LOC127817944
127817306	1	LOC127817306
127817304	1	LOC127817304
127818273	1	LOC127818273
127816655	1	LOC127816655
127816667	1	LOC127816667
127816666	1	LOC127816666
127816665	1	LOC127816665
127816664	1	LOC127816664
127816663	1	LOC127816663
642131	1	LOC642131
127816661	1	LOC127816661
127816660	1	LOC127816660
127816659	1	LOC127816659
127816658	1	LOC127816658
127816657	1	LOC127816657
127816656	1	LOC127816656
127816654	1	LOC127816654
127816669	1	LOC127816669
127816653	1	LOC127816653
127816652	1	LOC127816652
127816651	1	LOC127816651
127816650	1	LOC127816650
127816649	1	LOC127816649
127816648	1	LOC127816648
127816647	1	LOC127816647
127816646	1	LOC127816646
127816645	1	LOC127816645
127816644	1	LOC127816644
127816643	1	LOC127816643
127816642	1	LOC127816642
127816668	1	LOC127816668
127816670	1	LOC127816670
127816640	1	LOC127816640
127816685	1	LOC127816685
127816697	1	LOC127816697
127816696	1	LOC127816696
127816695	1	LOC127816695
127816694	1	LOC127816694
127816693	1	LOC127816693
127816692	1	LOC127816692
127816691	1	LOC127816691
127816690	1	LOC127816690
127816689	1	LOC127816689
127816688	1	LOC127816688
127816687	1	LOC127816687
127816686	1	LOC127816686
127816684	1	LOC127816684
127816671	1	LOC127816671
127816683	1	LOC127816683
127816682	1	LOC127816682
127816681	1	LOC127816681
127816680	1	LOC127816680
127816679	1	LOC127816679
127816678	1	LOC127816678
127816677	1	LOC127816677
127816676	1	LOC127816676
127816675	1	LOC127816675
127816674	1	LOC127816674
127816673	1	LOC127816673
127816672	1	LOC127816672
127816641	1	LOC127816641
127816639	1	LOC127816639
127816699	1	LOC127816699
127816595	1	LOC127816595
127816607	1	LOC127816607
127816606	1	LOC127816606
127816605	1	LOC127816605
127816604	1	LOC127816604
127816603	1	LOC127816603
127816602	1	LOC127816602
127816601	1	LOC127816601
127816600	1	LOC127816600
127816599	1	LOC127816599
127816598	1	LOC127816598
127816597	1	LOC127816597
127816596	1	LOC127816596
127816594	1	LOC127816594
127816609	1	LOC127816609
127816593	1	LOC127816593
642259	1	GAPDHP70
127816591	1	LOC127816591
127816590	1	LOC127816590
642262	1	NCOA4P4
127816588	1	LOC127816588
127816587	1	LOC127816587
127816586	1	LOC127816586
127816585	1	LOC127816585
127816584	1	LOC127816584
127816583	1	LOC127816583
127816582	1	LOC127816582
127816608	1	LOC127816608
127816610	1	LOC127816610
127816638	1	LOC127816638
127816625	1	LOC127816625
127816637	1	LOC127816637
127816636	1	LOC127816636
127816635	1	LOC127816635
127816634	1	LOC127816634
127816633	1	LOC127816633
127816632	1	LOC127816632
127816631	1	LOC127816631
127816630	1	LOC127816630
127816629	1	LOC127816629
127816628	1	LOC127816628
127816627	1	LOC127816627
127816626	1	LOC127816626
127816624	1	LOC127816624
127816611	1	LOC127816611
127816623	1	LOC127816623
127816622	1	LOC127816622
127816621	1	LOC127816621
127816620	1	LOC127816620
127816619	1	LOC127816619
127816618	1	LOC127816618
127816617	1	LOC127816617
106480178	1	RNVU1-33
127816615	1	LOC127816615
127816614	1	LOC127816614
127816613	1	LOC127816613
127816612	1	LOC127816612
127816698	1	LOC127816698
127816700	1	LOC127816700
127817303	1	LOC127817303
127816776	1	LOC127816776
127816788	1	LOC127816788
127816787	1	LOC127816787
127816786	1	LOC127816786
127816785	1	LOC127816785
127816784	1	LOC127816784
127816783	1	LOC127816783
127816782	1	LOC127816782
127816781	1	LOC127816781
127816780	1	LOC127816780
127816779	1	LOC127816779
127816778	1	LOC127816778
127816777	1	LOC127816777
127816775	1	LOC127816775
127816790	1	LOC127816790
127816774	1	LOC127816774
127816773	1	LOC127816773
106480431	1	ENO1-IT1
127816771	1	LOC127816771
127816770	1	LOC127816770
106480429	1	HLA-DQB1-AS1
641924	1	FAM86LP
127816766	1	LOC127816766
127816765	1	LOC127816765
127816764	1	LOC127816764
127816763	1	LOC127816763
127816762	1	LOC127816762
127816789	1	LOC127816789
127816791	1	LOC127816791
127816760	1	LOC127816760
127816806	1	LOC127816806
127816820	1	LOC127816820
127816819	1	LOC127816819
127816818	1	LOC127816818
127816817	1	LOC127816817
127816816	1	LOC127816816
127816815	1	LOC127816815
127816814	1	LOC127816814
641556	1	RPL36AP6
127816812	1	LOC127816812
641614	1	RPL23AP8
641616	1	RPL9P3
641746	1	LOC641746
127816805	1	LOC127816805
127816792	1	LOC127816792
641790	1	RPL31P39
127816803	1	LOC127816803
127816802	1	LOC127816802
127816801	1	LOC127816801
127816800	1	LOC127816800
127816799	1	LOC127816799
127816798	1	LOC127816798
127816797	1	LOC127816797
127816796	1	LOC127816796
127816795	1	LOC127816795
127816794	1	LOC127816794
127816793	1	LOC127816793
127816761	1	LOC127816761
127816759	1	LOC127816759
127816701	1	LOC127816701
127816715	1	LOC127816715
127816727	1	LOC127816727
127816726	1	LOC127816726
127816725	1	LOC127816725
127816724	1	LOC127816724
127816723	1	LOC127816723
127816722	1	LOC127816722
127816721	1	LOC127816721
127816720	1	LOC127816720
127816719	1	LOC127816719
127816718	1	LOC127816718
127816717	1	LOC127816717
127816716	1	LOC127816716
127816714	1	LOC127816714
127816729	1	LOC127816729
127816713	1	LOC127816713
127816712	1	LOC127816712
127816711	1	LOC127816711
127816710	1	LOC127816710
127816709	1	LOC127816709
127816708	1	LOC127816708
127816707	1	LOC127816707
127816706	1	LOC127816706
127816705	1	LOC127816705
127816704	1	LOC127816704
127816703	1	LOC127816703
127816702	1	LOC127816702
127816728	1	LOC127816728
127816730	1	LOC127816730
127816758	1	LOC127816758
127816745	1	LOC127816745
127816757	1	LOC127816757
127816756	1	LOC127816756
127816755	1	LOC127816755
127816754	1	LOC127816754
127816753	1	LOC127816753
127816752	1	LOC127816752
127816751	1	LOC127816751
127816750	1	LOC127816750
642006	1	GUSBP10
127816748	1	LOC127816748
127816747	1	LOC127816747
127816746	1	LOC127816746
642007	1	GUSBP12
127816731	1	LOC127816731
127816743	1	LOC127816743
127816742	1	LOC127816742
127816741	1	LOC127816741
127816740	1	LOC127816740
127816739	1	LOC127816739
127816738	1	LOC127816738
127816737	1	LOC127816737
127816736	1	LOC127816736
127816735	1	LOC127816735
127816734	1	LOC127816734
127816733	1	LOC127816733
127816732	1	LOC127816732
127816581	1	LOC127816581
642305	1	MAPRE1P2
642306	1	RPL19P15
127816415	1	LOC127816415
127816427	1	LOC127816427
127816426	1	LOC127816426
127816425	1	LOC127816425
127816424	1	LOC127816424
127816423	1	LOC127816423
642493	1	RPL29P25
127816421	1	LOC127816421
127816420	1	LOC127816420
127816419	1	LOC127816419
127816418	1	LOC127816418
127816417	1	LOC127816417
127816416	1	LOC127816416
127816414	1	LOC127816414
127816429	1	LOC127816429
127816413	1	LOC127816413
127816412	1	LOC127816412
127816411	1	LOC127816411
127816410	1	LOC127816410
127816409	1	LOC127816409
127816408	1	LOC127816408
127816407	1	LOC127816407
642513	1	KCTD9P6
127816405	1	LOC127816405
127816404	1	LOC127816404
127816403	1	LOC127816403
127816402	1	LOC127816402
127816428	1	LOC127816428
127816430	1	LOC127816430
127816400	1	LOC127816400
127816445	1	LOC127816445
127816457	1	LOC127816457
127816456	1	LOC127816456
127816455	1	LOC127816455
127816454	1	LOC127816454
127816453	1	LOC127816453
127816452	1	LOC127816452
642489	1	FKBP1C
127816450	1	LOC127816450
127816449	1	LOC127816449
127816448	1	LOC127816448
127816447	1	LOC127816447
127816446	1	LOC127816446
127816444	1	LOC127816444
127816431	1	LOC127816431
127816443	1	LOC127816443
127816442	1	LOC127816442
127816441	1	LOC127816441
127816440	1	LOC127816440
127816439	1	LOC127816439
127816438	1	LOC127816438
127816437	1	LOC127816437
127816436	1	LOC127816436
127816435	1	LOC127816435
127816434	1	LOC127816434
127816433	1	LOC127816433
127816432	1	LOC127816432
127816401	1	LOC127816401
127816399	1	LOC127816399
642320	1	RPL36AP31
127816355	1	LOC127816355
127816367	1	LOC127816367
127816366	1	LOC127816366
127816365	1	LOC127816365
127816364	1	LOC127816364
127816363	1	LOC127816363
127816362	1	LOC127816362
127816361	1	LOC127816361
127816360	1	LOC127816360
127816359	1	LOC127816359
127816358	1	LOC127816358
127816357	1	LOC127816357
127816356	1	LOC127816356
127816354	1	LOC127816354
127816369	1	LOC127816369
127816353	1	LOC127816353
127816352	1	LOC127816352
127816351	1	LOC127816351
127816350	1	LOC127816350
127816349	1	LOC127816349
127816348	1	LOC127816348
127816347	1	LOC127816347
127816346	1	LOC127816346
127816345	1	LOC127816345
642643	1	FAM230E
127816343	1	LOC127816343
106479023	1	H3P4
127816368	1	LOC127816368
127816370	1	LOC127816370
127816398	1	LOC127816398
127816385	1	LOC127816385
127816397	1	LOC127816397
127816396	1	LOC127816396
642515	1	PRRT1B
127816394	1	LOC127816394
127816393	1	LOC127816393
642521	1	C1DP3
106479059	1	OLA1P2
127816390	1	LOC127816390
127816389	1	LOC127816389
127816388	1	LOC127816388
127816387	1	LOC127816387
127816386	1	LOC127816386
642569	1	TRIM53AP
642641	1	RPSAP54
642579	1	LOC642579
127816382	1	LOC127816382
127816381	1	LOC127816381
127816380	1	LOC127816380
127816379	1	LOC127816379
127816378	1	LOC127816378
127816377	1	LOC127816377
127816376	1	LOC127816376
127816375	1	LOC127816375
127816374	1	LOC127816374
127816373	1	LOC127816373
127816372	1	LOC127816372
127816458	1	LOC127816458
127816459	1	LOC127816459
127816460	1	LOC127816460
127816535	1	LOC127816535
127816547	1	LOC127816547
127816546	1	LOC127816546
127816545	1	LOC127816545
127816544	1	LOC127816544
127816543	1	LOC127816543
127816542	1	LOC127816542
127816541	1	LOC127816541
127816540	1	LOC127816540
127816539	1	LOC127816539
127816538	1	LOC127816538
127816537	1	LOC127816537
127816536	1	LOC127816536
127816534	1	LOC127816534
127816549	1	LOC127816549
127816533	1	LOC127816533
127816532	1	LOC127816532
127816531	1	LOC127816531
127816530	1	LOC127816530
127816529	1	LOC127816529
127816528	1	LOC127816528
127816527	1	LOC127816527
127816526	1	LOC127816526
127816525	1	LOC127816525
127816524	1	LOC127816524
127816523	1	LOC127816523
127816522	1	LOC127816522
127816548	1	LOC127816548
127816550	1	LOC127816550
127816461	1	LOC127816461
127816565	1	LOC127816565
127816577	1	LOC127816577
127816576	1	LOC127816576
127816575	1	LOC127816575
127816574	1	LOC127816574
127816573	1	LOC127816573
642337	1	FTLP17
127816571	1	LOC127816571
127816570	1	LOC127816570
127816569	1	LOC127816569
127816568	1	LOC127816568
127816567	1	LOC127816567
127816566	1	LOC127816566
127816564	1	LOC127816564
127816551	1	LOC127816551
106480177	1	RNVU1-34
127816562	1	LOC127816562
127816561	1	LOC127816561
127816560	1	LOC127816560
127816559	1	LOC127816559
127816558	1	LOC127816558
127816557	1	LOC127816557
127816556	1	LOC127816556
127816555	1	LOC127816555
127816554	1	LOC127816554
127816553	1	LOC127816553
127816552	1	LOC127816552
127816521	1	LOC127816521
127816520	1	LOC127816520
127816519	1	LOC127816519
127816475	1	LOC127816475
642413	1	CTSLP6
127816486	1	LOC127816486
127816485	1	LOC127816485
127816484	1	LOC127816484
127816483	1	LOC127816483
127816482	1	LOC127816482
127816481	1	LOC127816481
127816480	1	LOC127816480
127816479	1	LOC127816479
642414	1	LOC642414
642425	1	TRIM53BP
127816476	1	LOC127816476
127816474	1	LOC127816474
127816518	1	LOC127816518
127816473	1	LOC127816473
127816472	1	LOC127816472
127816471	1	LOC127816471
642451	1	RPL7P46
127816469	1	LOC127816469
127816468	1	LOC127816468
127816467	1	LOC127816467
127816466	1	LOC127816466
127816465	1	LOC127816465
127816464	1	LOC127816464
642484	1	LINC03069
127816462	1	LOC127816462
127816488	1	LOC127816488
642381	1	SPOPLP2
127816490	1	LOC127816490
127816491	1	LOC127816491
127816517	1	LOC127816517
127816516	1	LOC127816516
127816515	1	LOC127816515
127816514	1	LOC127816514
127816513	1	LOC127816513
127816512	1	LOC127816512
127816510	1	LOC127816510
127816509	1	LOC127816509
127816508	1	LOC127816508
127816507	1	LOC127816507
127816506	1	LOC127816506
127816505	1	LOC127816505
127816504	1	LOC127816504
127816503	1	LOC127816503
127816502	1	LOC127816502
127816501	1	LOC127816501
127816500	1	LOC127816500
127816499	1	LOC127816499
127816498	1	LOC127816498
642366	1	ISL1-DT
127816496	1	LOC127816496
127816495	1	LOC127816495
127816494	1	LOC127816494
127816493	1	LOC127816493
127816492	1	LOC127816492
127816821	1	LOC127816821
127816822	1	LOC127816822
127816823	1	LOC127816823
619452	1	RPS29P2
127817153	1	LOC127817153
127817152	1	LOC127817152
127817151	1	LOC127817151
127817150	1	LOC127817150
127817149	1	LOC127817149
127817148	1	LOC127817148
127817147	1	LOC127817147
619443	1	RPS26P7
127817145	1	LOC127817145
127817144	1	LOC127817144
127817143	1	LOC127817143
619448	1	RPS12P2
127817140	1	LOC127817140
127817155	1	LOC127817155
127817139	1	LOC127817139
127817138	1	LOC127817138
127817137	1	LOC127817137
127817136	1	LOC127817136
127817135	1	LOC127817135
127817134	1	LOC127817134
127817133	1	LOC127817133
127817132	1	LOC127817132
127817131	1	LOC127817131
127817130	1	LOC127817130
127817129	1	LOC127817129
127817128	1	LOC127817128
127817154	1	LOC127817154
619434	1	LINC00051
127817126	1	LOC127817126
127817171	1	LOC127817171
127817183	1	LOC127817183
127817182	1	LOC127817182
127817181	1	LOC127817181
127817180	1	LOC127817180
127817179	1	LOC127817179
127817178	1	LOC127817178
127817177	1	LOC127817177
127817176	1	LOC127817176
127817175	1	LOC127817175
127817174	1	LOC127817174
127817173	1	LOC127817173
127817172	1	LOC127817172
127817170	1	LOC127817170
106481624	1	RNVU1-32
127817169	1	LOC127817169
127817168	1	LOC127817168
127817167	1	LOC127817167
619411	1	LVNC2
127817165	1	LOC127817165
127817164	1	LOC127817164
127817163	1	LOC127817163
127817162	1	LOC127817162
127817161	1	LOC127817161
127817160	1	LOC127817160
127817159	1	LOC127817159
127817158	1	LOC127817158
127817127	1	LOC127817127
127817125	1	LOC127817125
127817066	1	LOC127817066
127817081	1	LOC127817081
127817093	1	LOC127817093
127817092	1	LOC127817092
127817091	1	LOC127817091
127817090	1	LOC127817090
127817089	1	LOC127817089
127817088	1	LOC127817088
127817087	1	LOC127817087
127817086	1	LOC127817086
619475	1	PFM3
127817084	1	LOC127817084
127817083	1	LOC127817083
127817082	1	LOC127817082
127817080	1	LOC127817080
127817095	1	LOC127817095
127817079	1	LOC127817079
127817078	1	LOC127817078
127817077	1	LOC127817077
127817076	1	LOC127817076
127817075	1	LOC127817075
127817074	1	LOC127817074
127817073	1	LOC127817073
127817072	1	LOC127817072
127817071	1	LOC127817071
127817070	1	LOC127817070
127817069	1	LOC127817069
127817068	1	LOC127817068
127817094	1	LOC127817094
127817096	1	LOC127817096
127817124	1	LOC127817124
127817111	1	LOC127817111
127817123	1	LOC127817123
127817122	1	LOC127817122
619468	1	RCM2
127817120	1	LOC127817120
127817119	1	LOC127817119
127817118	1	LOC127817118
127817117	1	LOC127817117
619469	1	DELYQ11
127817115	1	LOC127817115
127817114	1	LOC127817114
127817113	1	LOC127817113
127817112	1	LOC127817112
127817110	1	LOC127817110
127817097	1	LOC127817097
127817109	1	LOC127817109
619471	1	PPR3
127817107	1	LOC127817107
127817106	1	LOC127817106
127817105	1	LOC127817105
127817104	1	LOC127817104
127817103	1	LOC127817103
127817102	1	LOC127817102
127817101	1	LOC127817101
127817100	1	LOC127817100
127817099	1	LOC127817099
127817098	1	LOC127817098
619410	1	NEDE
127817185	1	LOC127817185
127817186	1	LOC127817186
127817260	1	LOC127817260
127817272	1	LOC127817272
127817271	1	LOC127817271
127817270	1	LOC127817270
619406	1	HPE8
127817268	1	LOC127817268
127817267	1	LOC127817267
127817266	1	LOC127817266
127817265	1	LOC127817265
127817264	1	LOC127817264
127817263	1	LOC127817263
127817262	1	LOC127817262
127817261	1	LOC127817261
127817259	1	LOC127817259
127817274	1	LOC127817274
127817258	1	LOC127817258
127817257	1	LOC127817257
127817256	1	LOC127817256
127817255	1	LOC127817255
127817254	1	LOC127817254
127817253	1	LOC127817253
127817252	1	LOC127817252
127817251	1	LOC127817251
127817250	1	LOC127817250
127817249	1	LOC127817249
127817248	1	LOC127817248
127817247	1	LOC127817247
127817273	1	LOC127817273
127817275	1	LOC127817275
127817187	1	LOC127817187
127817290	1	LOC127817290
127817302	1	LOC127817302
127817301	1	LOC127817301
127817300	1	LOC127817300
127817299	1	LOC127817299
127817298	1	LOC127817298
127817297	1	LOC127817297
127817296	1	LOC127817296
127817295	1	LOC127817295
127817294	1	LOC127817294
127817293	1	LOC127817293
127817292	1	LOC127817292
127817291	1	LOC127817291
127817289	1	LOC127817289
127817276	1	LOC127817276
127817288	1	LOC127817288
127817287	1	LOC127817287
127817286	1	LOC127817286
127817285	1	LOC127817285
127817284	1	LOC127817284
619405	1	AIS4
127817282	1	LOC127817282
127817281	1	LOC127817281
127817280	1	LOC127817280
127817279	1	LOC127817279
127817278	1	LOC127817278
127817277	1	LOC127817277
127817246	1	LOC127817246
127817245	1	LOC127817245
127817244	1	LOC127817244
127817201	1	LOC127817201
127817213	1	LOC127817213
127817212	1	LOC127817212
127817211	1	LOC127817211
127817210	1	LOC127817210
127817209	1	LOC127817209
127817208	1	LOC127817208
127817207	1	LOC127817207
127817206	1	LOC127817206
127817205	1	LOC127817205
127817204	1	LOC127817204
127817203	1	LOC127817203
127817202	1	LOC127817202
127817200	1	LOC127817200
127817243	1	LOC127817243
127817199	1	LOC127817199
127817198	1	LOC127817198
127817197	1	LOC127817197
127817196	1	LOC127817196
127817195	1	LOC127817195
619409	1	MDCMP
127817193	1	LOC127817193
